id_cliente,nome,email,telefone,data_cadastro,cidade,uf,origem,qtd_pedidos_total,qtd_pedidos_aprovados,qtd_pedidos_recusados,qtd_pedidos_reembolsados,qtd_pedidos_processando,valor_total_gasto,ticket_medio,data_primeiro_pedido,data_ultimo_pedido,qtd_tickets_total,qtd_tickets_abertos,qtd_tickets_resolvidos,qtd_avaliacoes,nota_media_dada,nps_medio_avaliacoes_cliente,qtd_eventos_clickstream,canal_preferido,segmento_ltv,is_ativo_90d,is_em_risco,data_referencia_calculo
24d7f3e0-da51-4405-9bec-dce926b44ccb,Heloisa Lacerda,heloisa_lacerda@yahoo.com,+558832833476,2021-10-25,Fortaleza,Ceará,app,6,6,0,0,0,2615.93,435.99,2023-04-04,2025-12-09,1,0,1,2,1.5,2.5,4,web,Medio,false,false,2026-05-16
09d51676-cf87-401b-a89f-8da398119463,Breno Brito,bbrito218@yahoo.com,+556820448152,2019-11-04,Naviraí,Mato Grosso do Sul,indicacao,6,6,0,0,0,5513.67,918.95,2024-08-26,2025-01-26,0,0,0,4,3.25,7.25,6,web,Alto,false,false,2026-05-16
9245433d-7317-4ba5-ab94-5a6a5a6550e1,Marcos Ortiz,marcos_ortiz@hotmail.com,+558936204875,2020-02-27,Diadema,São Paulo,app,8,8,0,0,0,17373.33,2171.67,2023-02-05,2026-01-26,0,0,0,3,3.67,8.33,9,web,Alto,false,false,2026-05-16
3c83e058-54d0-4e74-9a60-cf82d1fdd78c,Monica Werneck,mwerneck163@hotmail.com,+558193312403,2018-10-12,Alta Floresta,Mato Grosso,web,12,12,0,0,0,27798.95,2316.58,2023-02-23,2026-03-20,2,0,2,6,4.33,9.0,4,web,Alto,true,false,2026-05-16
50873778-ec86-438d-b06c-83495b75891a,Ursula Otero,ursula_otero@hotmail.com,+557100746404,2018-06-13,João Pessoa,Paraíba,web,4,4,0,0,0,1770.09,442.52,2023-07-16,2025-07-14,0,0,0,4,3.75,7.25,6,web,Medio,false,false,2026-05-16
607f04d1-0f27-485a-96c7-d6c14807192a,Valter Rodrigues,valter646@hotmail.com,+558807362973,2022-03-28,Porto Velho,Rondônia,app,6,6,0,0,0,2988.01,498.00,2023-06-14,2025-07-24,0,0,0,3,4.33,9.0,9,web,Medio,false,false,2026-05-16
98dc5b5f-707a-4467-a3b1-8571b621270d,Daniel Horta,daniel241@hotmail.com,+559306137489,2019-03-24,São Paulo,São Paulo,web,3,3,0,0,0,5261.09,1753.70,2023-03-14,2024-07-20,1,0,1,1,5.0,9.0,6,web,Alto,false,false,2026-05-16
b4e1a746-cca1-43bd-a3a0-bd98d5431884,Jade Borges,jade.borges965@yahoo.com,+559419823376,2018-01-29,João Pessoa,Paraíba,web,2,2,0,0,0,3175.41,1587.71,2023-03-01,2024-06-22,0,0,0,1,5.0,8.0,7,app,Medio,false,false,2026-05-16
a0de7f78-65f8-4f3c-a9f3-c4b9d7aa0227,João Dias,joao_dias@gmail.com,+551494742575,2023-03-15,Presidente Juscelino,Maranhão,indicacao,3,1,0,1,1,8779.82,2926.61,2023-11-26,2026-04-16,1,0,1,2,5.0,8.5,7,mobile,Alto,true,false,2026-05-16
f99104f5-2cbf-416c-83bf-86991f9bb823,Ana Ulhoa,ana241@yahoo.com,+559389265415,2021-11-13,Rio de Janeiro,Rio de Janeiro,web,10,8,1,1,0,7348.46,734.85,2023-03-11,2025-10-07,3,1,2,2,4.0,7.0,5,web,Alto,false,false,2026-05-16
096810db-0c3f-4a8f-9ca8-97a79b27aff0,Vagner Klein,vagner_klein@hotmail.com,+558124136345,2019-07-13,Ilha das Flores,Sergipe,web,6,6,0,0,0,6313.24,1052.21,2024-03-10,2026-04-17,1,0,1,4,4.5,8.75,5,web,Alto,true,false,2026-05-16
f2b12325-378a-427c-826b-f83d6e9492a9,Karen Nunes,karen.nunes480@gmail.com,+559194335592,2019-12-28,São Sebastião do Paraíso,Minas Gerais,web,11,11,0,0,0,10332.80,939.35,2023-02-13,2025-10-21,0,0,0,6,3.67,8.33,6,web,Alto,false,false,2026-05-16
a57c1471-a58e-45b1-80fb-85c46cc5a479,Everton Xerez,everton_xerez@yahoo.com,+558828616725,2018-08-22,Juruena,Mato Grosso,web,5,5,0,0,0,2295.95,459.19,2023-09-13,2025-05-31,1,0,1,3,3.0,4.33,8,app,Medio,false,false,2026-05-16
581d9a58-ea40-4fcc-8a3d-dbbe6ccaff9d,Renata Orozco,renata.orozco@gmail.com,+551176529962,2021-05-01,Vianópolis,Goiás,app,6,6,0,0,0,19306.73,3217.79,2023-11-04,2025-04-08,1,0,1,6,2.67,5.33,4,app,Alto,false,false,2026-05-16
b7fb640a-0c16-4b9d-b1cf-94749c3018b9,Kelly Oliveira,kelly116@gmail.com,+558220760074,2023-08-21,Vitória da Conquista,Bahia,app,8,6,2,0,0,6980.15,872.52,2023-05-19,2025-11-02,2,0,2,4,3.5,9.33,7,web,Alto,false,false,2026-05-16
effce7d8-da2b-4075-9da5-195e13fb610c,Yuri Freitas,yuri936@gmail.com,+558984742411,2023-01-14,Passira,Pernambuco,app,6,5,0,0,1,4888.19,814.70,2023-10-02,2025-10-16,3,0,3,2,4.5,10.0,9,web,Medio,false,false,2026-05-16
0e972085-29e7-4468-a71b-1755b02736e4,Elisa Rego,elisa.rego495@yahoo.com,+558862601767,2022-11-15,Nova Iguaçu,Rio de Janeiro,indicacao,4,4,0,0,0,1499.42,374.86,2023-07-12,2025-02-11,1,0,1,3,3.67,6.67,6,web,Medio,false,false,2026-05-16
852c051c-b905-4408-ad86-f3a586c461a5,Nathalia Zanetti,nathalia961@yahoo.com,+557371016901,2021-09-05,Areiópolis,São Paulo,web,2,1,0,1,0,5972.79,2986.40,2023-06-10,2023-06-23,0,0,0,1,5.0,9.0,8,app,Alto,false,false,2026-05-16
41bb1bd0-3edc-4894-bbab-dbe1d7269a1b,Renata Kuhn,renata_kuhn@gmail.com,+558733426861,2019-03-11,Morrinhos,Goiás,web,7,6,0,1,0,16508.40,2358.34,2023-08-02,2024-11-14,1,0,1,4,3.75,7.0,5,app,Alto,false,false,2026-05-16
3c7c4d3e-a70e-4f40-bc1e-ad1877b121eb,Carla Nascimento,cnascimento763@hotmail.com,+559760949278,2018-03-18,Itaquaquecetuba,São Paulo,app,5,4,0,1,0,7205.21,1441.04,2023-03-30,2026-03-04,0,0,0,3,4.0,8.0,7,web,Alto,true,false,2026-05-16
a9901acd-fafc-413d-a1ab-461295071607,Rosa Rodrigues,rosa.rodrigues495@gmail.com,+557742011982,2023-08-27,Colombo,Paraná,web,8,5,2,1,0,9747.69,1218.46,2023-09-10,2025-08-16,2,0,2,3,3.33,7.33,4,web,Alto,false,false,2026-05-16
0f262f35-a7d0-499d-8f85-71af4eedb1a4,Julia Otero,julia441@hotmail.com,+559409847374,2019-01-27,Balneário Camboriú,Santa Catarina,web,8,7,1,0,0,12338.96,1542.37,2023-04-18,2026-03-08,0,0,0,3,4.0,8.0,12,web,Alto,true,false,2026-05-16
fdb57259-b6d6-4702-b5b5-95d12b879467,Cleiton Evangelista,cleiton531@hotmail.com,+559562635277,2022-09-08,Porto Seguro,Bahia,web,3,2,1,0,0,1381.46,460.49,2023-02-17,2024-04-05,0,0,0,1,5.0,8.0,4,web,Medio,false,false,2026-05-16
27e63691-952b-4cd6-aaf5-17b08c6bbe1e,Helena Alves,helena951@yahoo.com,+551696690769,2018-12-06,Rio de Janeiro,Rio de Janeiro,web,8,6,1,1,0,11069.79,1383.72,2023-04-07,2025-07-23,1,0,1,3,2.33,5.33,8,web,Alto,false,false,2026-05-16
82e9b0c1-7379-4bfd-b1fa-2bbc65c837a9,Rafaela Wanderley,rafaela996@yahoo.com,+556862141021,2022-05-31,Garrafão do Norte,Pará,web,10,8,0,1,1,20007.27,2000.73,2023-11-23,2025-11-26,0,0,0,7,3.86,7.71,9,app,Alto,false,false,2026-05-16
062b9066-4120-4f43-a776-6d3ead9f7e5f,Jonatan Estrada,jonatan.estrada690@hotmail.com,+558827176344,2022-02-01,Terezinha,Pernambuco,web,3,3,0,0,0,8616.47,2872.16,2023-01-10,2025-08-24,0,0,0,2,3.0,6.0,6,app,Alto,false,false,2026-05-16
454308d7-0404-4604-b371-fc81c9e6ce15,Marcelo Abreu,marcelo.abreu750@yahoo.com,+551478635763,2023-08-09,Bicas,Minas Gerais,web,4,4,0,0,0,16852.66,4213.17,2023-11-05,2025-07-19,0,0,0,2,5.0,7.0,6,web,Alto,false,false,2026-05-16
3514987a-68fc-4f07-9492-d825d1699f1e,Raquel Vargas,raquel_vargas@gmail.com,+559181808754,2022-11-13,Sapucaia do Sul,Rio Grande do Sul,web,7,7,0,0,0,14239.39,2034.20,2023-03-25,2025-09-24,1,0,1,3,4.33,9.33,7,web,Alto,false,false,2026-05-16
7211e21f-e0a5-4c84-8664-b9f4cf318656,Sergio Ramos,sramos663@yahoo.com,+559651266739,2022-06-07,Vitória da Conquista,Bahia,web,5,4,1,0,0,4816.54,963.31,2024-07-11,2026-03-14,1,0,1,1,4.0,9.0,3,app,Medio,true,false,2026-05-16
36c47edf-7dbc-4a30-a6e7-81f185f274aa,Yago Torres,yago861@hotmail.com,+559908840888,2019-11-25,Ouro Preto do Oeste,Rondônia,web,4,4,0,0,0,1015.77,253.94,2023-08-22,2025-04-14,1,0,1,3,3.0,6.67,9,web,Medio,false,false,2026-05-16
3f79cd98-9dbc-4a0d-b617-de11d4659b05,Duda Domingues,duda.domingues@gmail.com,+557992013159,2018-04-15,Belford Roxo,Rio de Janeiro,web,7,6,0,1,0,4841.18,691.60,2023-07-07,2025-11-25,1,0,1,2,4.0,9.5,13,web,Medio,false,false,2026-05-16
aa7a2e2c-c466-43db-ad23-1813f63f9071,Livia Iglesias,livia.iglesias@yahoo.com,+552195197699,2021-07-30,Águas Belas,Pernambuco,indicacao,6,5,0,0,1,11920.58,1986.76,2023-01-02,2025-11-08,0,0,0,5,3.4,7.6,2,mobile,Alto,false,false,2026-05-16
4afc1c6d-543b-45b1-9fa2-a77add343d66,Vanessa Costa,vanessa.costa585@hotmail.com,+557785380226,2019-12-08,Santa Rita,Paraíba,web,5,5,0,0,0,13856.64,2771.33,2023-11-05,2025-12-26,0,0,0,4,3.0,6.0,6,web,Alto,false,false,2026-05-16
9bef70a7-0770-404e-8ac1-c7288ea92203,Uriel Vargas,uriel.vargas@@gmail.com,+559505181896,2019-12-30,Leme,São Paulo,indicacao,6,5,0,1,0,9468.56,1578.09,2024-09-14,2025-11-17,0,0,0,4,3.75,7.75,11,web,Alto,false,false,2026-05-16
7f7b1cba-a2d0-4747-ac83-b917b882acad,Elias Jesus,elias.jesus800@yahoo.com,+558302359700,2020-07-26,Itapecerica da Serra,São Paulo,web,9,8,0,0,1,4077.28,453.03,2023-09-19,2026-04-03,1,0,1,4,3.0,6.0,14,web,Medio,true,false,2026-05-16
5f3167d5-7ad8-4b35-aa55-6c203ad65cec,Sheila Torres,sheila.torres410@hotmail.com,+559326965641,2024-07-19,Contagem,Minas Gerais,app,5,5,0,0,0,9732.26,1946.45,2023-07-17,2025-04-17,0,0,0,5,4.0,8.6,10,web,Alto,false,false,2026-05-16
b3fd7b10-a01e-4861-b99f-0c1e4e254203,Nathalia Juste,njuste273@hotmail.com,+558239237400,2024-11-30,Campina Grande,Paraíba,web,10,9,1,0,0,5237.02,523.70,2023-06-05,2025-03-24,0,0,0,5,3.2,8.0,3,web,Alto,false,false,2026-05-16
42484745-b73f-45ae-90a6-0b927cfecbca,Iris Cunha,iris.cunha@gmail.com,+558215650446,2021-08-08,Barueri,São Paulo,web,3,2,0,1,0,4543.55,1514.52,2023-03-08,2025-10-05,0,0,0,1,5.0,10.0,6,web,Medio,false,false,2026-05-16
7c30935a-7c75-4e61-b150-c452da89e7ae,Hilton Serrano,hilton_serrano@gmail.com,+559794368282,2018-04-18,Recife,Pernambuco,app,6,6,0,0,0,4527.97,754.66,2023-01-24,2024-08-26,0,0,0,1,2.0,0.0,8,web,Medio,false,false,2026-05-16
31daafc8-795e-48e5-b10b-3fb56e1b86ee,Luana Souza,luana.souza725@yahoo.com,+559755395826,2022-08-29,Mogi Guaçu,São Paulo,indicacao,7,7,0,0,0,15899.50,2271.36,2023-04-05,2026-04-20,0,0,0,2,5.0,9.5,4,web,Alto,true,false,2026-05-16
40d1f90d-100c-42eb-a2f2-cad60dc5dedb,Rosa Cunha,rosa.cunha175@hotmail.com,+559482485373,2021-08-25,Igarapé,Minas Gerais,web,7,6,1,0,0,10220.82,1460.12,2023-05-11,2025-11-16,0,0,0,2,4.0,7.0,10,web,Alto,false,false,2026-05-16
42978587-4388-4727-9474-0b4e9199ba4b,Vanessa Martins,vanessa386@gmail.com,+551298749048,2022-09-04,Parnamirim,Rio Grande do Norte,web,6,6,0,0,0,5609.50,934.92,2023-08-23,2025-04-19,0,0,0,3,2.33,3.33,10,web,Alto,false,false,2026-05-16
e7eb757e-7b1f-47d0-92fb-92c648da5530,Eduarda Yunes,eduarda.yunes330gmail.com,+557754632600,2020-04-23,Luziânia,Goiás,app,8,7,0,1,0,15694.92,1961.87,2023-02-22,2026-03-13,0,0,0,2,4.0,7.0,3,app,Alto,true,false,2026-05-16
b98fa37d-47dc-45c8-8ae7-8a123eadc01a,Beto Abreu,beto881@hotmail.com,+558408918720,2024-02-26,Marcolândia,Piauí,app,9,8,0,1,0,8720.13,968.90,2023-05-20,2025-09-17,0,0,0,3,4.67,9.67,3,app,Alto,false,false,2026-05-16
38ae6f9e-cd06-498d-9260-9b132112a850,Flavia Estrada,festrada393@hotmail.com,+559593182625,2023-10-12,Pires do Rio,Goiás,app,5,5,0,0,0,17873.30,3574.66,2023-07-21,2024-11-28,0,0,0,2,3.5,9.0,3,web,Alto,false,false,2026-05-16
e6691fac-b87e-45f5-be0d-6b04cdb3ab63,Gabriela Lopes,gabriela956@hotmail.com,+559255927390,2020-06-29,São Paulo,São Paulo,web,2,2,0,0,0,1924.42,962.21,2023-09-29,2024-08-06,0,0,0,2,3.0,5.5,8,app,Medio,false,false,2026-05-16
60c8b812-2977-427f-8444-ab4b4fe93565,Xavier Teixeira,xavier.teixeira@gmail.com,+558859936470,2023-11-01,Itaguaí,Rio de Janeiro,indicacao,5,4,0,1,0,22295.30,4459.06,2023-03-12,2025-10-05,0,0,0,3,3.67,8.33,10,web,Alto,false,false,2026-05-16
d3a9ad8f-0dce-4f0c-b3c1-ac62494de307,Vagner Moreira,vagner.moreira320@hotmail.com,+559207982717,2018-12-09,Guaíba,Rio Grande do Sul,indicacao,3,3,0,0,0,9922.34,3307.45,2023-12-02,2024-02-14,0,0,0,2,4.5,9.0,5,mobile,Alto,false,false,2026-05-16
03d77346-b2cc-4257-8d8a-c51c4843bf24,Nicole Moura,nicole.moura@hotmail.com,+557190820303,2022-03-05,Rio de Janeiro,Rio de Janeiro,web,6,6,0,0,0,8184.68,1364.11,2023-05-01,2026-01-24,2,0,2,6,3.5,7.17,1,web,Alto,false,false,2026-05-16
68e82256-f0dd-4477-8c20-76de12a451da,Jorge Horta,jorge_horta@hotmail.com,+557582212931,2022-06-18,Santa Albertina,São Paulo,app,4,4,0,0,0,20486.47,5121.62,2023-02-12,2025-09-20,2,0,2,2,3.5,6.5,8,app,Alto,false,false,2026-05-16
e57e482c-9ee6-443a-9b80-d6d0dd5819de,Rodrigo Amorim,ramorim668@gmail.com,+558331946710,2020-04-06,Goiânia,Goiás,web,5,5,0,0,0,3730.48,746.10,2024-06-20,2025-06-02,0,0,0,3,4.67,9.0,4,app,Medio,false,false,2026-05-16
1d8dc0dd-f35a-46b6-b48f-66166d464bfb,Iris Brito,ibrito163@hotmail.com,+558729392054,2022-08-10,Capão do Leão,Rio Grande do Sul,app,10,10,0,0,0,2194.51,219.45,2023-07-15,2025-12-16,0,0,0,5,3.2,5.6,7,app,Medio,false,false,2026-05-16
00260969-1ac9-4f42-a33d-f42f7d750554,Julia Miranda,julia_miranda@yahoo.com,+558938863165,2020-08-11,Crato,Ceará,app,6,4,2,0,0,10505.39,1750.90,2024-01-23,2025-09-30,2,1,1,1,4.0,8.0,4,web,Alto,false,false,2026-05-16
cb561271-a09c-4b6d-bfa9-a4dfdbc013d0,Thaisa Nascimento,thaisa_nascimento@yahoo.com,+559687410735,2020-08-20,Timóteo,Minas Gerais,indicacao,7,4,3,0,0,3960.12,565.73,2023-04-04,2025-07-18,0,0,0,3,1.67,2.33,7,web,Medio,false,false,2026-05-16
e46981b2-ae3a-46ca-a522-bc82d5c95820,Kelly Araújo,kelly.araujo430@gmail.com,+558988762215,2023-12-28,Caruaru,Pernambuco,web,6,5,1,0,0,14442.67,2407.11,2023-03-18,2025-05-18,0,0,0,3,4.0,8.5,9,web,Alto,false,false,2026-05-16
b285b069-027a-4708-977c-0e52e3e1fd25,Alisson Ortiz,alisson.ortiz480@hotmail.com,+559267046008,2022-08-16,Belém,Pará,web,7,7,0,0,0,8813.63,1259.09,2023-01-11,2025-09-02,2,0,2,5,3.4,5.2,6,app,Alto,false,false,2026-05-16
9f4b3685-9fbf-44af-9e09-2b960c7d0ea9,Plinio Evangelista,plinio926@gmail.com,+559289128378,2019-08-24,São Paulo,São Paulo,web,4,4,0,0,0,5588.94,1397.24,2023-03-09,2025-06-11,0,0,0,2,4.0,9.0,3,app,Alto,false,false,2026-05-16
c5cf8142-1eb1-485f-ad0f-917533ea0a55,Breno Cunha,bcunha178@hotmail.com,+558135332393,2019-02-08,Parauapebas,Pará,indicacao,9,9,0,0,0,7029.85,781.09,2023-03-21,2026-01-05,0,0,0,2,2.5,4.5,6,web,Alto,false,false,2026-05-16
69b3b56b-8443-4795-b41c-3617345c46ab,Larissa Fernandes,larissa776@hotmail.com,+558856225767,2019-07-07,Celso Ramos,Santa Catarina,indicacao,4,1,2,1,0,2962.92,740.73,2023-01-29,2025-10-23,0,0,0,,,,9,web,Medio,false,false,2026-05-16
fff2535f-0bee-441a-a7d5-8430b5f5469c,Tereza Sampaio,tereza_sampaio@gmail.com,+551628947587,2024-11-04,Santo André,São Paulo,web,5,5,0,0,0,4521.73,904.35,2024-02-22,2025-05-08,0,0,0,3,4.0,9.0,5,mobile,Medio,false,false,2026-05-16
82293d9b-0de3-47e8-904b-584bd0e2c904,Yasmin Queiroz,yasmin651@hotmail.com,+559507682281,2020-11-22,Blumenau,Santa Catarina,web,2,2,0,0,0,679.73,339.87,2025-01-18,2025-01-18,0,0,0,1,4.0,10.0,8,web,Baixo,false,false,2026-05-16
87f02c40-a470-4fc8-8252-42e4954654b4,Emanuel Amorim,emanuel141hotmail.com,+559653189098,2021-08-06,São Paulo,São Paulo,web,7,6,1,0,0,8118.28,1159.75,2024-03-18,2025-08-20,0,0,0,2,3.5,7.0,3,app,Alto,false,false,2026-05-16
da52120e-0b2e-4436-9f6f-d0f3e6a585b4,Yasmin Yunes,yyunes668@gmail.com,+556906907300,2018-05-30,Paranaguá,Paraná,indicacao,7,7,0,0,0,2690.79,384.40,2023-09-01,2025-09-18,0,0,0,5,3.2,6.8,6,web,Medio,false,false,2026-05-16
4ca866cd-7a87-4592-ab92-d745c901f7ae,Elisa Werneck,elisa.werneck@gmail.com,+559977195749,2018-04-17,Sant'Ana do Livramento,Rio Grande do Sul,web,2,2,0,0,0,888.61,444.31,2023-11-01,2026-03-07,1,0,1,1,2.0,1.0,9,web,Baixo,true,false,2026-05-16
286d1ec5-1b24-460c-b6c9-26fc157e7ae4,Elaine Esteves,elaine.esteves665@hotmail.com,+557462403199,2020-10-21,Lavras,Minas Gerais,web,7,7,0,0,0,19770.99,2824.43,2023-07-05,2025-12-31,0,0,0,5,4.0,8.0,13,web,Alto,false,false,2026-05-16
9805f5a7-8b1d-4dff-9973-992cb32d94c2,Italo Moura,italo496@yahoo.com,+558329468141,2019-08-17,Tijucas do Sul,Paraná,app,4,4,0,0,0,1214.73,303.68,2023-07-31,2026-03-30,0,0,0,3,4.0,9.0,7,app,Medio,true,false,2026-05-16
0b380427-f20a-49c1-b39e-1d3993a6f364,Yonatan Macedo,yonatan.macedo@hotmail.com,+558253315833,2022-04-25,Itiruçu,Bahia,indicacao,4,3,1,0,0,8091.77,2022.94,2023-02-11,2025-11-06,0,0,0,2,4.5,8.5,9,web,Alto,false,false,2026-05-16
fd824f30-8482-4237-a6fd-26403019759a,Veronica Fernandes,veronica_fernandes@gmail.com,+559549412384,2021-08-18,Timóteo,Minas Gerais,web,5,5,0,0,0,4421.61,884.32,2024-04-02,2026-01-27,1,0,1,1,4.0,8.0,7,web,Medio,false,false,2026-05-16
eabe281a-9456-40e6-aa63-42b880829599,Gabriela Coelho,gabriela.coelho@hotmail.com,+558420706376,2021-10-07,Teixeira de Freitas,Bahia,web,3,3,0,0,0,1108.84,369.61,2024-05-19,2026-03-15,1,0,1,1,3.0,7.0,7,web,Medio,true,false,2026-05-16
42a290bd-ae89-4a98-b5d2-bff5bf767c48,Plinio Krause,plinio_krause@yahoo.com,+559665825892,2021-10-01,São Paulo,São Paulo,app,9,8,1,0,0,10487.77,1165.31,2023-02-22,2025-04-01,1,0,1,3,3.33,6.67,9,app,Alto,false,false,2026-05-16
3d156063-6b86-42c6-b67c-b01616bd6ab7,Priscila Viana,priscila521@hotmail.com,+556910833271,2021-08-08,Pacajus,Ceará,web,10,10,0,0,0,6820.73,682.07,2023-05-19,2026-03-11,1,1,0,5,4.2,8.4,2,mobile,Alto,true,false,2026-05-16
84a3975c-239c-422e-a78c-c2a12bf078f5,Caio Campos,caio.campos@hotmail.com,+558111593072,2021-12-10,Acreúna,Goiás,app,3,3,0,0,0,1160.58,386.86,2024-01-10,2025-05-29,1,0,1,3,4.33,8.33,10,web,Medio,false,false,2026-05-16
b95786da-fc3e-4d9c-b437-517bde19244d,Walquiria Santos,walquiria296@yahoo.com,+559496079744,2019-07-25,São Paulo,São Paulo,web,3,3,0,0,0,16518.82,5506.27,2025-07-04,2026-02-08,0,0,0,2,4.5,9.0,6,web,Alto,false,false,2026-05-16
b6c4328e-5747-49f3-bdd6-2063d18dcffe,Carla Lacerda,carla.lacerda@gmail.com,+556250700112,2023-04-17,Teresópolis,Rio de Janeiro,app,8,7,0,1,0,10044.76,1255.60,2024-01-11,2025-11-09,1,0,1,1,3.0,5.0,8,mobile,Alto,false,false,2026-05-16
18f51da4-0948-497a-9163-300e6301c65f,Quirino Iglesias,quirino261@yahoo.com,+557467002028,2022-05-30,Feira de Santana,Bahia,web,6,6,0,0,0,7303.55,1217.26,2023-06-23,2026-02-19,3,0,3,5,4.25,8.75,8,web,Alto,true,false,2026-05-16
18cb3924-64ff-4ced-8034-0fa272e50ffb,Aline Krause,akrause748@gmail.com,+558215248591,2018-10-27,Canoas,Rio Grande do Sul,app,5,5,0,0,0,4373.37,874.67,2024-09-29,2025-09-09,1,1,0,3,4.0,8.0,11,web,Medio,false,false,2026-05-16
5e124d3d-d1b3-4e2b-9fc4-71271f6125ee,Giovani Prado,giovani.prado@hotmail.com,+558690962572,2018-05-05,São Paulo,São Paulo,web,8,7,0,1,0,10589.93,1323.74,2023-02-12,2025-07-02,0,0,0,3,4.33,8.0,5,web,Alto,false,false,2026-05-16
2cf13380-6e24-4e3d-b259-0c37dd80ff5f,Xuxa Werneck,xuxa576@gmail.com,+556133021640,2021-07-24,São José de Ribamar,Maranhão,web,7,6,0,0,1,21125.37,3017.91,2023-04-02,2025-12-23,0,0,0,2,3.5,8.0,8,web,Alto,false,false,2026-05-16
dd6cdfe9-727a-43e9-80f0-c04ca449a902,Yonatan Andrade,yonatan.andrade540@gmail.com,+559255743878,2021-06-26,Betim,Minas Gerais,web,3,3,0,0,0,6787.99,2262.66,2024-04-29,2026-01-13,1,0,1,1,5.0,7.0,9,web,Alto,false,false,2026-05-16
942e7dea-26d9-4904-808f-d0d1a3de609c,Sabrina Serrano,sabrina.serrano250@hotmail.com,+557300654942,2022-04-02,Oriximiná,Pará,app,7,7,0,0,0,4621.81,660.26,2024-03-01,2026-04-05,1,0,1,2,3.5,5.5,12,web,Medio,true,false,2026-05-16
4c166ba3-7a4f-4a66-b052-25383910bd9f,Rosa Monteiro,rosa.monteiro630@gmail.com,+558141037159,2020-03-08,Estrela do Norte,Goiás,app,5,5,0,0,0,2921.65,584.33,2023-01-11,2026-04-29,0,0,0,1,2.0,2.0,7,app,Medio,true,false,2026-05-16
757cbcd9-9348-49c2-a65c-10d6cf25c964,Amelia Ferreira,amelia_ferreira@hotmail.com,+558100303788,2019-05-02,Sertãozinho,São Paulo,web,7,7,0,0,0,21891.99,3127.43,2023-01-14,2026-03-29,0,0,0,2,3.0,7.0,9,web,Alto,true,false,2026-05-16
38649471-97f4-4aa6-a663-6ce613b25ec6,Caio Horta,caio.horta@gmail.com,+559857962633,2021-01-11,Ananindeua,Pará,web,7,7,0,0,0,34026.39,4860.91,2023-08-04,2025-11-11,0,0,0,4,3.0,6.0,5,web,Alto,false,false,2026-05-16
898273fa-ab94-43e1-aa42-f62261fea6e6,Murilo Siqueira,murilo531@gmail.com,+556723300580,2023-08-02,Campo Grande,Mato Grosso do Sul,indicacao,5,5,0,0,0,4461.58,892.32,2024-06-27,2025-10-23,1,0,1,5,3.6,7.0,6,web,Medio,false,false,2026-05-16
fbed49e8-27d9-4511-adc1-3403b0a79999,Wagner Krause,wagner.krause@gmail.com,+557719173624,2022-04-25,Brasília,Distrito Federal,web,6,6,0,0,0,16467.35,2744.56,2023-10-01,2025-06-01,1,0,1,3,4.0,9.33,9,web,Alto,false,false,2026-05-16
12d0456e-7e54-4579-bf40-ec98c80f1801,Larissa Krause,lkrause433@hotmail.com,+558189611511,2020-01-25,Pérola d'Oeste,Paraná,web,7,7,0,0,0,9307.30,1329.61,2023-07-04,2025-06-08,0,0,0,5,3.8,6.4,4,web,Alto,false,false,2026-05-16
f85321f3-b8fc-4eb6-b4a9-f397c6af001b,Gloria Jesus,gloria411@gmail.com,+556532603130,2021-12-09,Juazeiro do Norte,Ceará,indicacao,9,8,0,1,0,20104.14,2233.79,2024-03-26,2026-04-18,0,0,0,1,4.0,9.0,10,web,Alto,true,false,2026-05-16
def47ec3-cb49-4656-987c-dc866c0bdcde,Fabricio Andrade,fabricio276@yahoo.com,+559102476538,2018-05-04,Brumado,Bahia,web,3,3,0,0,0,13844.06,4614.69,2025-03-07,2026-03-28,0,0,0,1,3.0,7.0,9,web,Alto,true,false,2026-05-16
0c884353-b908-4bad-9012-38f9b5601436,Cesar Xerez,cxerez833@yahoo.com,+556554152032,2023-02-07,Ananindeua,Pará,web,7,6,0,0,1,4648.08,664.01,2023-07-04,2025-09-02,2,0,2,3,2.67,5.5,10,web,Medio,false,false,2026-05-16
feada9e5-39e6-424d-b0bd-04bd3867a0df,Diana Maciel,diana_maciel@yahoo.com,+558789125505,2018-01-06,Ouro Preto,Minas Gerais,app,5,4,1,0,0,4693.59,938.72,2023-10-02,2026-04-30,1,1,0,1,4.0,9.0,11,web,Medio,true,false,2026-05-16
e7010308-bc82-465a-9eb5-b4c7debfc343,Wagner Hora,wagner966@hotmail.com,+559768614947,2020-01-16,Rio de Janeiro,Rio de Janeiro,web,4,2,1,1,0,1084.10,271.03,2023-01-17,2025-09-07,2,0,2,2,3.5,5.5,10,web,Medio,false,false,2026-05-16
37c2c2cb-9504-44d4-8c8f-04b67a1d2925,Daniel Orozco,daniel_orozco@hotmail.com,+557184010126,2022-03-07,Trindade,Goiás,web,5,4,0,1,0,1197.05,239.41,2023-07-16,2025-08-05,0,0,0,2,3.0,6.0,3,web,Medio,false,false,2026-05-16
df040320-5398-44a0-8bb9-03f7b4c866a0,Sandra Drummond,sandra736@hotmail.com,+558648124430,2019-02-26,Caxias do Sul,Rio Grande do Sul,web,4,4,0,0,0,7375.39,1843.85,2025-05-09,2026-04-26,0,0,0,3,4.0,8.67,6,web,Alto,true,false,2026-05-16
